area_code,available_forecast_rows,elapsed_seconds,expected_forecast_rows,forecast_origin_utc,forecast_rows,mode,note,origin,phase,reason,shared_model,status,timestamp
SE3,,0.0,,,36,L2_recursive_lags,,2026-03-03T06:00:00+01:00,test,,,done,2026-06-08T10:52:16Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:18Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-03-08T06:00:00+01:00,test,,,done,2026-06-08T10:52:18Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-03-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:18Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-03-08T06:00:00+01:00,test,,,done,2026-06-08T10:52:18Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:20Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-03-13T06:00:00+01:00,test,,,done,2026-06-08T10:52:20Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-03-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:20Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-03-13T06:00:00+01:00,test,,,done,2026-06-08T10:52:20Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:21Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-03-18T06:00:00+01:00,test,,,done,2026-06-08T10:52:21Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:21Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-03-18T06:00:00+01:00,test,,,done,2026-06-08T10:52:21Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:22Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-03-23T06:00:00+01:00,test,,,done,2026-06-08T10:52:22Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:22Z
SE3,,1.0,,,36,L2_recursive_lags,,2026-03-23T06:00:00+01:00,test,,,done,2026-06-08T10:52:23Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:24Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-03-28T06:00:00+01:00,test,,,done,2026-06-08T10:52:24Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:24Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-03-28T06:00:00+01:00,test,,,done,2026-06-08T10:52:24Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:26Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-04-02T06:00:00+02:00,test,,,done,2026-06-08T10:52:26Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-04-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:26Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-04-02T06:00:00+02:00,test,,,done,2026-06-08T10:52:26Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:27Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-04-07T06:00:00+02:00,test,,,done,2026-06-08T10:52:27Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:27Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-04-07T06:00:00+02:00,test,,,done,2026-06-08T10:52:27Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:28Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-04-12T06:00:00+02:00,test,,,done,2026-06-08T10:52:28Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:28Z
SE3,,1.0,,,36,L2_recursive_lags,,2026-04-12T06:00:00+02:00,test,,,done,2026-06-08T10:52:29Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:30Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-04-17T06:00:00+02:00,test,,,done,2026-06-08T10:52:30Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:30Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-04-17T06:00:00+02:00,test,,,done,2026-06-08T10:52:30Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:31Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-04-22T06:00:00+02:00,test,,,done,2026-06-08T10:52:31Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:31Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-04-22T06:00:00+02:00,test,,,done,2026-06-08T10:52:31Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:33Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-04-27T06:00:00+02:00,test,,,done,2026-06-08T10:52:33Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-04-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:33Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-04-27T06:00:00+02:00,test,,,done,2026-06-08T10:52:33Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:34Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-05-02T06:00:00+02:00,test,,,done,2026-06-08T10:52:34Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:34Z
SE3,,1.0,,,36,L2_recursive_lags,,2026-05-02T06:00:00+02:00,test,,,done,2026-06-08T10:52:35Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:36Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-05-07T06:00:00+02:00,test,,,done,2026-06-08T10:52:36Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:36Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-05-07T06:00:00+02:00,test,,,done,2026-06-08T10:52:36Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:37Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-05-12T06:00:00+02:00,test,,,done,2026-06-08T10:52:37Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:37Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-05-12T06:00:00+02:00,test,,,done,2026-06-08T10:52:37Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:39Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-05-17T06:00:00+02:00,test,,,done,2026-06-08T10:52:39Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-05-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:39Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-05-17T06:00:00+02:00,test,,,done,2026-06-08T10:52:39Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:40Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-05-22T06:00:00+02:00,test,,,done,2026-06-08T10:52:40Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:40Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-05-22T06:00:00+02:00,test,,,done,2026-06-08T10:52:40Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:42Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-05-27T06:00:00+02:00,test,,,done,2026-06-08T10:52:42Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-05-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:42Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-05-27T06:00:00+02:00,test,,,done,2026-06-08T10:52:42Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:50Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-06-01T06:00:00+02:00,test,,,done,2026-06-08T10:52:50Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:50Z
FI,,0.0,,,36,L2_recursive_lags,,2025-06-01T06:00:00+02:00,test,,,done,2026-06-08T10:52:50Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:51Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-06-06T06:00:00+02:00,test,,,done,2026-06-08T10:52:51Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:51Z
FI,,0.0,,,36,L2_recursive_lags,,2025-06-06T06:00:00+02:00,test,,,done,2026-06-08T10:52:51Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:52Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-06-11T06:00:00+02:00,test,,,done,2026-06-08T10:52:52Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:52Z
FI,,0.0,,,36,L2_recursive_lags,,2025-06-11T06:00:00+02:00,test,,,done,2026-06-08T10:52:52Z
FI,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:54Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-06-16T06:00:00+02:00,test,,,done,2026-06-08T10:52:54Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-06-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:54Z
FI,,0.0,,,36,L2_recursive_lags,,2025-06-16T06:00:00+02:00,test,,,done,2026-06-08T10:52:54Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:55Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-06-21T06:00:00+02:00,test,,,done,2026-06-08T10:52:55Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:55Z
FI,,0.0,,,36,L2_recursive_lags,,2025-06-21T06:00:00+02:00,test,,,done,2026-06-08T10:52:55Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:56Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-06-26T06:00:00+02:00,test,,,done,2026-06-08T10:52:56Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:56Z
FI,,1.0,,,36,L2_recursive_lags,,2025-06-26T06:00:00+02:00,test,,,done,2026-06-08T10:52:57Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:58Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-07-01T06:00:00+02:00,test,,,done,2026-06-08T10:52:58Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:58Z
FI,,0.0,,,36,L2_recursive_lags,,2025-07-01T06:00:00+02:00,test,,,done,2026-06-08T10:52:58Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:59Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-07-06T06:00:00+02:00,test,,,done,2026-06-08T10:52:59Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:52:59Z
FI,,0.0,,,36,L2_recursive_lags,,2025-07-06T06:00:00+02:00,test,,,done,2026-06-08T10:52:59Z
FI,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:01Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-07-11T06:00:00+02:00,test,,,done,2026-06-08T10:53:01Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-07-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:01Z
FI,,0.0,,,36,L2_recursive_lags,,2025-07-11T06:00:00+02:00,test,,,done,2026-06-08T10:53:01Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:02Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-07-16T06:00:00+02:00,test,,,done,2026-06-08T10:53:02Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:02Z
FI,,0.0,,,36,L2_recursive_lags,,2025-07-16T06:00:00+02:00,test,,,done,2026-06-08T10:53:02Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:03Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-07-21T06:00:00+02:00,test,,,done,2026-06-08T10:53:03Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:03Z
FI,,1.0,,,36,L2_recursive_lags,,2025-07-21T06:00:00+02:00,test,,,done,2026-06-08T10:53:04Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:05Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-07-26T06:00:00+02:00,test,,,done,2026-06-08T10:53:05Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:05Z
FI,,0.0,,,36,L2_recursive_lags,,2025-07-26T06:00:00+02:00,test,,,done,2026-06-08T10:53:05Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-31T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:06Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-07-31T06:00:00+02:00,test,,,done,2026-06-08T10:53:06Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-31T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:06Z
FI,,0.0,,,36,L2_recursive_lags,,2025-07-31T06:00:00+02:00,test,,,done,2026-06-08T10:53:06Z
FI,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-05T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:08Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-08-05T06:00:00+02:00,test,,,done,2026-06-08T10:53:08Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-08-05T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:08Z
FI,,0.0,,,36,L2_recursive_lags,,2025-08-05T06:00:00+02:00,test,,,done,2026-06-08T10:53:08Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-10T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:09Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-08-10T06:00:00+02:00,test,,,done,2026-06-08T10:53:09Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-10T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:09Z
FI,,0.0,,,36,L2_recursive_lags,,2025-08-10T06:00:00+02:00,test,,,done,2026-06-08T10:53:09Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-15T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:10Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-08-15T06:00:00+02:00,test,,,done,2026-06-08T10:53:10Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-15T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:10Z
FI,,1.0,,,36,L2_recursive_lags,,2025-08-15T06:00:00+02:00,test,,,done,2026-06-08T10:53:11Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-20T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:12Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-08-20T06:00:00+02:00,test,,,done,2026-06-08T10:53:12Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-20T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:12Z
FI,,0.0,,,36,L2_recursive_lags,,2025-08-20T06:00:00+02:00,test,,,done,2026-06-08T10:53:12Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-25T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:13Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-08-25T06:00:00+02:00,test,,,done,2026-06-08T10:53:13Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-25T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:13Z
FI,,0.0,,,36,L2_recursive_lags,,2025-08-25T06:00:00+02:00,test,,,done,2026-06-08T10:53:13Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-30T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:14Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-08-30T06:00:00+02:00,test,,,done,2026-06-08T10:53:14Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-30T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:14Z
FI,,1.0,,,36,L2_recursive_lags,,2025-08-30T06:00:00+02:00,test,,,done,2026-06-08T10:53:15Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:16Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-09-04T06:00:00+02:00,test,,,done,2026-06-08T10:53:16Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:16Z
FI,,0.0,,,36,L2_recursive_lags,,2025-09-04T06:00:00+02:00,test,,,done,2026-06-08T10:53:16Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:17Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-09-09T06:00:00+02:00,test,,,done,2026-06-08T10:53:17Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:17Z
FI,,0.0,,,36,L2_recursive_lags,,2025-09-09T06:00:00+02:00,test,,,done,2026-06-08T10:53:17Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:18Z
FI,,1.0,,,36,L1_origin_known_fallback,,2025-09-14T06:00:00+02:00,test,,,done,2026-06-08T10:53:19Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-09-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:19Z
FI,,0.0,,,36,L2_recursive_lags,,2025-09-14T06:00:00+02:00,test,,,done,2026-06-08T10:53:19Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-19T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:20Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-09-19T06:00:00+02:00,test,,,done,2026-06-08T10:53:20Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-19T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:20Z
FI,,0.0,,,36,L2_recursive_lags,,2025-09-19T06:00:00+02:00,test,,,done,2026-06-08T10:53:20Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:21Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-09-24T06:00:00+02:00,test,,,done,2026-06-08T10:53:21Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:21Z
FI,,0.0,,,36,L2_recursive_lags,,2025-09-24T06:00:00+02:00,test,,,done,2026-06-08T10:53:21Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-29T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:22Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-09-29T06:00:00+02:00,test,,,done,2026-06-08T10:53:22Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-29T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:22Z
FI,,1.0,,,36,L2_recursive_lags,,2025-09-29T06:00:00+02:00,test,,,done,2026-06-08T10:53:23Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:24Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-10-04T06:00:00+02:00,test,,,done,2026-06-08T10:53:24Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:24Z
FI,,0.0,,,36,L2_recursive_lags,,2025-10-04T06:00:00+02:00,test,,,done,2026-06-08T10:53:24Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:25Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-10-09T06:00:00+02:00,test,,,done,2026-06-08T10:53:25Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:25Z
FI,,0.0,,,36,L2_recursive_lags,,2025-10-09T06:00:00+02:00,test,,,done,2026-06-08T10:53:25Z
FI,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:27Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-10-14T06:00:00+02:00,test,,,done,2026-06-08T10:53:27Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-10-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:27Z
FI,,0.0,,,36,L2_recursive_lags,,2025-10-14T06:00:00+02:00,test,,,done,2026-06-08T10:53:27Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-19T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:28Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-10-19T06:00:00+02:00,test,,,done,2026-06-08T10:53:28Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-19T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:28Z
FI,,0.0,,,36,L2_recursive_lags,,2025-10-19T06:00:00+02:00,test,,,done,2026-06-08T10:53:28Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:29Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-10-24T06:00:00+02:00,test,,,done,2026-06-08T10:53:29Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:53:29Z
FI,,1.0,,,36,L2_recursive_lags,,2025-10-24T06:00:00+02:00,test,,,done,2026-06-08T10:53:30Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-29T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:31Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-10-29T06:00:00+01:00,test,,,done,2026-06-08T10:53:31Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-29T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:31Z
FI,,0.0,,,36,L2_recursive_lags,,2025-10-29T06:00:00+01:00,test,,,done,2026-06-08T10:53:31Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:32Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-11-03T06:00:00+01:00,test,,,done,2026-06-08T10:53:32Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:32Z
FI,,0.0,,,36,L2_recursive_lags,,2025-11-03T06:00:00+01:00,test,,,done,2026-06-08T10:53:32Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:33Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-11-08T06:00:00+01:00,test,,,done,2026-06-08T10:53:33Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:33Z
FI,,1.0,,,36,L2_recursive_lags,,2025-11-08T06:00:00+01:00,test,,,done,2026-06-08T10:53:34Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:35Z
