forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,target_source_table,target_source_column,weather_proxy_label,price_feature_protocol,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054n_exact_dayahead_advanced_price,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price,pred_LightGBM_no_price,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price,pred_XGBoost_no_price,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price
2025-03-01T11:00:00Z,2025-03-01T14:00:00Z,4,train_fit,11067.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.516866869066935,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T15:00:00Z,5,train_fit,11339.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6173321874413759,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T16:00:00Z,6,train_fit,11794.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6931000348421055,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T17:00:00Z,7,train_fit,11906.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6960309022128921,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T18:00:00Z,8,train_fit,11434.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6590123511161616,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T19:00:00Z,9,train_fit,11045.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.595624325336605,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T20:00:00Z,10,train_fit,10758.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.567884640210841,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T21:00:00Z,11,train_fit,10495.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.49804510918899686,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T22:00:00Z,12,train_fit,10038.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4612330354878612,,,,,,,,
2025-03-01T11:00:00Z,2025-03-01T23:00:00Z,13,train_fit,9963.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.36559404396013695,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T00:00:00Z,14,train_fit,9867.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3630508487444692,,,,,,,,
